interview__key,interview__id,ip1,ministere,responsable,sexe,heure_fin,sssys_irnd,has__errors,interview__status,assignment__id,responsable_interne,Code_secteur,q1,q2,q3,q4,q5,q6,q7,q8,q81,q82,q9
00000001050,00000000000000000000001050,IP1050,Ministère 16,Responsable 1050,Homme,20:09,.87087476,0,2,2014,Resp interne 1050,6,insatisfait,Non,,,Oui,Défi secteur 3,Défi usagers 5,Oui,Moyenne,Moyenne,Recommandation 10
00000001051,00000000000000000000001051,IP1051,Ministère 14,Responsable 1051,Homme,06:17,.58528233,0,3,2096,Resp interne 1051,4,tres_satisfait,Non,,,Oui,Défi secteur 2,Défi usagers 6,Non,,,Recommandation 16
00000001052,00000000000000000000001052,IP1052,Ministère 1,Responsable 1052,Femme,11:18,.79153407,0,3,2046,Resp interne 1052,8,insatisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 10,Oui,Défi secteur 1,Défi usagers 5,Non,,,Recommandation 10
00000001053,00000000000000000000001053,IP1053,Ministère 13,Responsable 1053,Homme,17:37,.20409219,0,3,2196,Resp interne 1053,8,tres_insatisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 4,Oui,Défi secteur 9,Défi usagers 1,Oui,Faible,Faible,Recommandation 12
00000001054,00000000000000000000001054,IP1054,Ministère 20,Responsable 1054,Femme,19:53,.60690731,0,3,2155,Resp interne 1054,7,satisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 9,Non,,,Oui,Élevée,Faible,Recommandation 2
00000001055,00000000000000000000001055,IP1055,Ministère 5,Responsable 1055,Homme,07:26,.56724834,0,1,2085,Resp interne 1055,1,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 2,Oui,Défi secteur 10,Défi usagers 1,Oui,Faible,Faible,Recommandation 19
00000001056,00000000000000000000001056,IP1056,Ministère 7,Responsable 1056,Homme,23:43,.3922385,0,1,2174,Resp interne 1056,7,satisfait,Non,,,Non,,,Non,,,Recommandation 10
00000001057,00000000000000000000001057,IP1057,Ministère 4,Responsable 1057,Homme,16:53,.60057122,0,1,2052,Resp interne 1057,6,insatisfait,Oui,Changement majeur secteur 7,Changement majeur usagers 6,Non,,,Non,,,Recommandation 3
00000001058,00000000000000000000001058,IP1058,Ministère 12,Responsable 1058,Homme,20:47,.88053483,0,1,2017,Resp interne 1058,9,tres_insatisfait,Non,,,Oui,Défi secteur 3,Défi usagers 5,Oui,faible,Faible,Recommandation 17
00000001059,00000000000000000000001059,IP1059,Ministère 15,Responsable 1059,Homme,23:17,.67160994,0,2,2004,Resp interne 1059,3,ni_insatisfait_ni_satisfait,Non,,,Oui,Défi secteur 8,Défi usagers 10,Oui,Moyenne,Élevée,Recommandation 11
00000001060,00000000000000000000001060,IP1060,Ministère 4,Responsable 1060,Femme,11:52,.32907435,0,3,2162,Resp interne 1060,7,satisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 5,Oui,Défi secteur 2,Défi usagers 8,Oui,Élevée,Élevée,Recommandation 12
00000001061,00000000000000000000001061,IP1061,Ministère 4,Responsable 1061,Femme,11:46,.032127842,0,1,2147,Resp interne 1061,4,tres_insatisfait,Oui,Changement majeur secteur 4,Changement majeur usagers 5,Oui,Défi secteur 3,Défi usagers 9,Oui,Moyenne,faible,Recommandation 8
00000001062,00000000000000000000001062,IP1062,Ministère 17,Responsable 1062,Homme,21:20,.97663993,0,3,2056,Resp interne 1062,7,tres_satisfait,Oui,Changement majeur secteur 7,Changement majeur usagers 3,Oui,Défi secteur 5,Défi usagers 6,Non,,,Recommandation 13
00000001063,00000000000000000000001063,IP1063,Ministère 7,Responsable 1063,Femme,22:20,.85927731,0,1,2112,Resp interne 1063,8,ni_insatisfait_ni_satisfait,Non,,,Non,,,Oui,faible,Moyenne,Recommandation 6
00000001064,00000000000000000000001064,IP1064,Ministère 12,Responsable 1064,Homme,07:34,.73003113,0,1,2098,Resp interne 1064,9,satisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 7,Oui,Défi secteur 9,Défi usagers 7,Non,,,Recommandation 10
00000001065,00000000000000000000001065,IP1065,Ministère 9,Responsable 1065,Homme,22:10,.51341563,0,1,2001,Resp interne 1065,6,tres_satisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 5,Oui,Défi secteur 7,Défi usagers 10,Oui,Élevée,Élevée,Recommandation 5
00000001066,00000000000000000000001066,IP1066,Ministère 17,Responsable 1066,Homme,04:22,.45313129,0,3,2136,Resp interne 1066,1,tres_satisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 1,Oui,Défi secteur 4,Défi usagers 1,Oui,Moyenne,Très,Recommandation 11
00000001067,00000000000000000000001067,IP1067,Ministère 12,Responsable 1067,Femme,14:18,.54502523,0,2,2031,Resp interne 1067,8,tres_insatisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 7,Oui,Défi secteur 7,Défi usagers 5,Oui,Très,Élevée,Recommandation 11
00000001068,00000000000000000000001068,IP1068,Ministère 10,Responsable 1068,Femme,23:28,.52204376,0,2,2043,Resp interne 1068,4,tres_insatisfait,Oui,Changement majeur secteur 9,Changement majeur usagers 3,Non,,,Oui,Très,Très,Recommandation 13
00000001069,00000000000000000000001069,IP1069,Ministère 11,Responsable 1069,Femme,21:28,.071608789,0,2,2077,Resp interne 1069,8,ni_insatisfait_ni_satisfait,Non,,,Oui,Défi secteur 7,Défi usagers 5,Non,,,Recommandation 1
00000001070,00000000000000000000001070,IP1070,Ministère 3,Responsable 1070,Homme,09:36,.73712677,0,2,2036,Resp interne 1070,5,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 4,Changement majeur usagers 4,Non,,,Oui,Très,Élevée,Recommandation 3
00000001071,00000000000000000000001071,IP1071,Ministère 9,Responsable 1071,Homme,15:22,.38738889,0,1,2150,Resp interne 1071,3,satisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 3,Oui,Défi secteur 6,Défi usagers 9,Oui,Faible,Faible,Recommandation 8
00000001072,00000000000000000000001072,IP1072,Ministère 3,Responsable 1072,Femme,02:14,.97511441,0,3,2003,Resp interne 1072,3,tres_insatisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 4,Oui,Défi secteur 9,Défi usagers 4,Non,,,Recommandation 10
00000001073,00000000000000000000001073,IP1073,Ministère 20,Responsable 1073,Femme,21:53,.39283818,0,1,2080,Resp interne 1073,8,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 6,Oui,Défi secteur 2,Défi usagers 4,Oui,Très,Faible,Recommandation 17
00000001074,00000000000000000000001074,IP1074,Ministère 2,Responsable 1074,Femme,01:39,.25837663,0,1,2004,Resp interne 1074,2,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 7,Changement majeur usagers 6,Oui,Défi secteur 4,Défi usagers 3,Oui,Élevée,faible,Recommandation 17
00000001075,00000000000000000000001075,IP1075,Ministère 19,Responsable 1075,Homme,05:03,.01755357,0,2,2077,Resp interne 1075,8,tres_insatisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 3,Oui,Défi secteur 9,Défi usagers 5,Oui,faible,Faible,Recommandation 11
00000001076,00000000000000000000001076,IP1076,Ministère 13,Responsable 1076,Femme,09:07,.070056602,0,2,2147,Resp interne 1076,4,tres_insatisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 2,Oui,Défi secteur 7,Défi usagers 4,Oui,faible,Moyenne,Recommandation 2
00000001077,00000000000000000000001077,IP1077,Ministère 9,Responsable 1077,Homme,07:46,.13286901,0,1,2183,Resp interne 1077,7,insatisfait,Oui,Changement majeur secteur 1,Changement majeur usagers 10,Oui,Défi secteur 8,Défi usagers 5,Non,,,Recommandation 16
00000001078,00000000000000000000001078,IP1078,Ministère 4,Responsable 1078,Homme,18:11,.8558827,0,2,2053,Resp interne 1078,6,satisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 7,Non,,,Oui,faible,Moyenne,Recommandation 19
00000001079,00000000000000000000001079,IP1079,Ministère 3,Responsable 1079,Homme,10:05,.8742882,0,2,2078,Resp interne 1079,7,insatisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 9,Non,,,Oui,Faible,faible,Recommandation 2
00000001080,00000000000000000000001080,IP1080,Ministère 11,Responsable 1080,Femme,21:01,.19071801,0,3,2057,Resp interne 1080,8,satisfait,Non,,,Oui,Défi secteur 5,Défi usagers 6,Non,,,Recommandation 5
00000001081,00000000000000000000001081,IP1081,Ministère 13,Responsable 1081,Femme,05:32,.96263623,0,3,2157,Resp interne 1081,3,tres_satisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 8,Non,,,Non,,,Recommandation 18
00000001082,00000000000000000000001082,IP1082,Ministère 14,Responsable 1082,Femme,08:47,.65847015,0,1,2159,Resp interne 1082,6,insatisfait,Oui,Changement majeur secteur 4,Changement majeur usagers 9,Oui,Défi secteur 6,Défi usagers 2,Oui,faible,Élevée,Recommandation 14
00000001083,00000000000000000000001083,IP1083,Ministère 20,Responsable 1083,Femme,05:00,.39664692,0,1,2101,Resp interne 1083,3,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 7,Changement majeur usagers 3,Non,,,Oui,faible,faible,Recommandation 12
00000001084,00000000000000000000001084,IP1084,Ministère 12,Responsable 1084,Femme,03:47,.023911735,0,3,2054,Resp interne 1084,3,tres_insatisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 5,Oui,Défi secteur 10,Défi usagers 3,Oui,Très,Très,Recommandation 17
00000001085,00000000000000000000001085,IP1085,Ministère 5,Responsable 1085,Homme,05:13,.38881433,0,3,2182,Resp interne 1085,5,ni_insatisfait_ni_satisfait,Non,,,Oui,Défi secteur 8,Défi usagers 2,Oui,faible,Élevée,Recommandation 6
00000001086,00000000000000000000001086,IP1086,Ministère 5,Responsable 1086,Femme,11:45,.92294753,0,3,2070,Resp interne 1086,3,tres_satisfait,Non,,,Oui,Défi secteur 3,Défi usagers 2,Non,,,Recommandation 5
00000001087,00000000000000000000001087,IP1087,Ministère 13,Responsable 1087,Homme,20:52,.25991711,0,2,2044,Resp interne 1087,8,satisfait,Non,,,Oui,Défi secteur 6,Défi usagers 10,Oui,Faible,Élevée,Recommandation 13
00000001088,00000000000000000000001088,IP1088,Ministère 16,Responsable 1088,Femme,21:40,.62643546,0,2,2020,Resp interne 1088,2,insatisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 9,Oui,Défi secteur 10,Défi usagers 8,Non,,,Recommandation 17
00000001089,00000000000000000000001089,IP1089,Ministère 15,Responsable 1089,Femme,19:20,.40875843,0,3,2045,Resp interne 1089,1,tres_insatisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 2,Oui,Défi secteur 9,Défi usagers 5,Oui,Très,faible,Recommandation 16
00000001090,00000000000000000000001090,IP1090,Ministère 9,Responsable 1090,Femme,01:47,.1194445,0,3,2101,Resp interne 1090,2,tres_satisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 8,Oui,Défi secteur 3,Défi usagers 5,Oui,Faible,Élevée,Recommandation 3
00000001091,00000000000000000000001091,IP1091,Ministère 19,Responsable 1091,Femme,16:40,.55496877,0,3,2127,Resp interne 1091,6,satisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 3,Oui,Défi secteur 6,Défi usagers 5,Oui,Élevée,Très,Recommandation 11
00000001092,00000000000000000000001092,IP1092,Ministère 15,Responsable 1092,Homme,05:30,.94034857,0,1,2109,Resp interne 1092,6,tres_insatisfait,Non,,,Oui,Défi secteur 4,Défi usagers 7,Oui,Très,Élevée,Recommandation 4
00000001093,00000000000000000000001093,IP1093,Ministère 16,Responsable 1093,Femme,10:05,.18156497,0,2,2133,Resp interne 1093,9,tres_insatisfait,Non,,,Non,,,Oui,Faible,faible,Recommandation 19
00000001094,00000000000000000000001094,IP1094,Ministère 15,Responsable 1094,Homme,10:51,.43201271,0,1,2069,Resp interne 1094,6,insatisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 5,Oui,Défi secteur 10,Défi usagers 9,Non,,,Recommandation 20
00000001095,00000000000000000000001095,IP1095,Ministère 4,Responsable 1095,Homme,15:27,.18715356,0,2,2139,Resp interne 1095,2,insatisfait,Non,,,Oui,Défi secteur 4,Défi usagers 4,Oui,faible,Faible,Recommandation 7
00000001096,00000000000000000000001096,IP1096,Ministère 11,Responsable 1096,Homme,14:36,.8255347,0,2,2095,Resp interne 1096,2,ni_insatisfait_ni_satisfait,Non,,,Oui,Défi secteur 2,Défi usagers 10,Oui,Très,faible,Recommandation 20
00000001097,00000000000000000000001097,IP1097,Ministère 16,Responsable 1097,Homme,23:46,.89718497,0,1,2182,Resp interne 1097,8,tres_insatisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 7,Non,,,Oui,Moyenne,faible,Recommandation 15
00000001098,00000000000000000000001098,IP1098,Ministère 3,Responsable 1098,Femme,17:26,.23850818,0,2,2012,Resp interne 1098,1,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 10,Oui,Défi secteur 1,Défi usagers 5,Non,,,Recommandation 9
00000001099,00000000000000000000001099,IP1099,Ministère 12,Responsable 1099,Femme,14:56,.19370613,0,2,2128,Resp interne 1099,9,satisfait,Oui,Changement majeur secteur 7,Changement majeur usagers 4,Oui,Défi secteur 8,Défi usagers 10,Oui,faible,Élevée,Recommandation 12
00000001100,00000000000000000000001100,IP1100,Ministère 13,Responsable 1100,Homme,16:01,.33708701,0,2,2135,Resp interne 1100,1,satisfait,Oui,Changement majeur secteur 9,Changement majeur usagers 1,Oui,Défi secteur 1,Défi usagers 9,Oui,Faible,Élevée,Recommandation 13
00000001101,00000000000000000000001101,IP1101,Ministère 6,Responsable 1101,Femme,17:59,.80076653,0,3,2138,Resp interne 1101,5,tres_insatisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 7,Oui,Défi secteur 6,Défi usagers 9,Oui,Moyenne,Très,Recommandation 20
00000001102,00000000000000000000001102,IP1102,Ministère 17,Responsable 1102,Homme,08:43,.44713038,0,1,2120,Resp interne 1102,6,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 2,Oui,Défi secteur 4,Défi usagers 7,Oui,faible,Moyenne,Recommandation 6
00000001103,00000000000000000000001103,IP1103,Ministère 12,Responsable 1103,Femme,10:40,.9278689,0,3,2096,Resp interne 1103,2,satisfait,Oui,Changement majeur secteur 7,Changement majeur usagers 9,Oui,Défi secteur 8,Défi usagers 5,Non,,,Recommandation 1
00000001104,00000000000000000000001104,IP1104,Ministère 19,Responsable 1104,Femme,08:57,.013313953,0,2,2113,Resp interne 1104,1,satisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 5,Oui,Défi secteur 7,Défi usagers 1,Oui,Très,Élevée,Recommandation 6
00000001105,00000000000000000000001105,IP1105,Ministère 4,Responsable 1105,Homme,17:57,.42862162,0,1,2037,Resp interne 1105,6,tres_satisfait,Oui,Changement majeur secteur 9,Changement majeur usagers 2,Oui,Défi secteur 1,Défi usagers 1,Oui,Faible,Élevée,Recommandation 17
00000001106,00000000000000000000001106,IP1106,Ministère 6,Responsable 1106,Homme,14:10,.91808295,0,3,2059,Resp interne 1106,8,insatisfait,Non,,,Non,,,Oui,Très,Moyenne,Recommandation 18
00000001107,00000000000000000000001107,IP1107,Ministère 4,Responsable 1107,Homme,18:49,.87665552,0,1,2096,Resp interne 1107,8,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 9,Oui,Défi secteur 6,Défi usagers 1,Non,,,Recommandation 17
00000001108,00000000000000000000001108,IP1108,Ministère 2,Responsable 1108,Femme,10:20,.98971808,0,3,2025,Resp interne 1108,2,tres_insatisfait,Non,,,Oui,Défi secteur 6,Défi usagers 4,Non,,,Recommandation 18
00000001109,00000000000000000000001109,IP1109,Ministère 1,Responsable 1109,Homme,11:18,.16603819,0,2,2055,Resp interne 1109,4,tres_insatisfait,Non,,,Non,,,Oui,Très,Élevée,Recommandation 9
00000001110,00000000000000000000001110,IP1110,Ministère 4,Responsable 1110,Homme,13:56,.028966838,0,3,2042,Resp interne 1110,4,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 1,Oui,Défi secteur 2,Défi usagers 2,Non,,,Recommandation 16
00000001111,00000000000000000000001111,IP1111,Ministère 7,Responsable 1111,Homme,18:31,.017271454,0,3,2081,Resp interne 1111,4,satisfait,Non,,,Oui,Défi secteur 3,Défi usagers 7,Oui,Moyenne,Moyenne,Recommandation 20
00000001112,00000000000000000000001112,IP1112,Ministère 14,Responsable 1112,Homme,07:03,.34207052,0,3,2078,Resp interne 1112,6,satisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 1,Oui,Défi secteur 3,Défi usagers 7,Oui,Faible,Faible,Recommandation 16
00000001113,00000000000000000000001113,IP1113,Ministère 9,Responsable 1113,Homme,07:30,.93701184,0,3,2164,Resp interne 1113,9,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 9,Oui,Défi secteur 4,Défi usagers 7,Oui,Faible,Élevée,Recommandation 19
00000001114,00000000000000000000001114,IP1114,Ministère 18,Responsable 1114,Homme,02:34,.45349485,0,1,2179,Resp interne 1114,1,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 3,Oui,Défi secteur 1,Défi usagers 8,Non,,,Recommandation 1
00000001115,00000000000000000000001115,IP1115,Ministère 20,Responsable 1115,Femme,10:22,.69695407,0,2,2130,Resp interne 1115,4,insatisfait,Non,,,Oui,Défi secteur 5,Défi usagers 5,Oui,Faible,faible,Recommandation 9
00000001116,00000000000000000000001116,IP1116,Ministère 20,Responsable 1116,Femme,10:37,.016444428,0,3,2024,Resp interne 1116,5,insatisfait,Oui,Changement majeur secteur 7,Changement majeur usagers 2,Oui,Défi secteur 4,Défi usagers 5,Non,,,Recommandation 1
00000001117,00000000000000000000001117,IP1117,Ministère 16,Responsable 1117,Femme,16:26,.67558879,0,1,2049,Resp interne 1117,9,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 4,Oui,Défi secteur 1,Défi usagers 4,Oui,Faible,faible,Recommandation 5
00000001118,00000000000000000000001118,IP1118,Ministère 8,Responsable 1118,Femme,08:20,.2583003,0,2,2024,Resp interne 1118,5,insatisfait,Oui,Changement majeur secteur 9,Changement majeur usagers 8,Oui,Défi secteur 9,Défi usagers 4,Non,,,Recommandation 13
00000001119,00000000000000000000001119,IP1119,Ministère 20,Responsable 1119,Femme,03:07,.0052262666,0,1,2124,Resp interne 1119,5,insatisfait,Non,,,Oui,Défi secteur 8,Défi usagers 4,Non,,,Recommandation 14
00000001120,00000000000000000000001120,IP1120,Ministère 15,Responsable 1120,Homme,15:47,.72465819,0,3,2196,Resp interne 1120,4,satisfait,Oui,Changement majeur secteur 7,Changement majeur usagers 2,Oui,Défi secteur 8,Défi usagers 5,Oui,faible,Moyenne,Recommandation 13
00000001121,00000000000000000000001121,IP1121,Ministère 11,Responsable 1121,Homme,15:07,.9193083,0,1,2197,Resp interne 1121,8,insatisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 4,Oui,Défi secteur 8,Défi usagers 10,Oui,Très,Faible,Recommandation 3
00000001122,00000000000000000000001122,IP1122,Ministère 18,Responsable 1122,Femme,00:25,.60571629,0,3,2101,Resp interne 1122,2,ni_insatisfait_ni_satisfait,Non,,,Non,,,Oui,Élevée,Faible,Recommandation 7
00000001123,00000000000000000000001123,IP1123,Ministère 9,Responsable 1123,Homme,22:17,.31258887,0,2,2035,Resp interne 1123,8,satisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 6,Oui,Défi secteur 3,Défi usagers 4,Non,,,Recommandation 2
